user	degree	ndcg20
1130	4	0.0
1131	23	0.3921414053850834
1132	69	0.13706398204010226
1133	34	0.13596772709152397
1135	41	0.09817896789964466
1136	12	0.141266972859829
1138	119	0.12376173302683698
1139	1	0.0
1140	24	0.06651377189902621
1141	26	0.6368547259115425
1143	5	0.0
1144	13	0.07745351606183935
1146	18	0.46927872602275655
1149	33	0.09478836436955079
1151	31	0.2986762322009393
1153	243	0.27559913016450344
1154	61	0.09785159463516042
1155	24	0.19160287812859705
1156	37	0.12647135138382856
1157	35	0.18546741463837024
1158	14	0.3391602052736162
1160	94	0.28539081936528443
1161	122	0.08961728720334346
1162	1	0.0
1163	44	0.06556429791586475
1164	11	0.0
1166	11	0.0
1167	233	0.3120020556617001
1168	182	0.13200533510848536
1169	67	0.05157332053854645
1172	1	0.0
1173	61	0.0
1174	30	0.09162544430476362
1175	76	0.19297559816849194
1176	142	0.15035291464827466
1178	131	0.08961728720334346
1179	6	0.0
1180	2	0.0
1181	71	0.18672776492534798
1183	52	0.0
1184	42	0.2583091696084296
1185	23	0.1089364926177559
1187	7	0.0
1188	2	0.0
1189	5	0.0
1190	181	0.3464421733676734
1191	85	0.45061114343036107
1192	20	0.38685280723454163
1193	3	0.0
1194	35	0.07055658259096848
1195	18	0.0
1197	24	0.3543334123470583
1198	34	0.0
1200	12	0.0
1201	21	0.08681077623592637
1202	10	0.0
1203	7	0.0
1205	1	0.0
1206	19	0.0
1207	25	0.0
1208	12	0.0
1210	17	0.0
1211	43	0.3770854057492447
1212	32	0.0
1213	121	0.08610569288303138
1214	2	0.38685280723454163
1216	5	0.0
1218	17	0.15328679819136462
1219	4	0.0
1220	7	0.0
1223	4	0.2640681225725909
1225	18	0.0
1228	7	0.0
1229	39	0.28952298823485745
1230	68	0.3695047203509466
1231	11	0.0
1232	19	0.4752203952996686
1233	67	0.06224258830844933
1234	6	0.0
1235	36	0.08372491399919348
1236	23	0.0
1237	3	1.0
1238	20	0.20210734650054762
1239	14	0.0
1240	7	0.0
1241	16	0.11047239495909746
1244	6	0.0
1245	5	0.2640681225725909
1247	19	0.0
1248	36	0.0
1249	16	0.0
1250	27	0.1309019901681972
1251	10	0.1917831836856678
1252	9	0.0
1253	51	0.4054869695684017
1254	23	0.0
1255	52	0.37105363953367304
1256	25	0.11305340175787205
1257	27	0.3416877728373431
1258	50	0.0
1259	59	0.09984333750317707
1260	12	0.0
1261	43	0.1852161847302052
1262	23	0.08671382849411972
1263	30	0.0
1264	8	0.0
1265	16	0.0
1266	66	0.255340099539553
1267	20	0.0
1270	15	0.0
1271	144	0.08381709190192062
1272	55	0.11619354028645969
1273	64	0.28439904004700906
1274	10	0.0
1277	13	0.0
1278	90	0.10623293922211706
1280	8	1.0
1281	74	0.0
1283	28	0.0
1284	48	0.2610365713406437
1285	11	0.3391602052736162
1287	26	0.0
1288	78	0.41240490967561155
1289	153	0.4075734609137197
1290	26	0.21398626473452756
1291	20	0.2987763160529316
1293	13	0.0
1294	115	0.0
1295	44	0.15555725495720263
1296	16	0.0
1298	37	0.2522824693907873
1299	88	0.136663101377946
1300	152	0.3245127795954663
1301	12	0.2628502502089504
1303	50	0.0
1305	48	0.0
1307	14	0.0
1308	49	0.21734937066462776
1309	12	0.0
1310	11	0.30657359638272924
1311	3	0.0
1312	45	0.0
1313	28	0.06323567569191428
1316	14	0.5646436081071458
1317	22	0.0
1318	1	0.0
1319	5	0.0
1320	4	0.0
1321	69	0.12944466165289634
1322	124	0.1387656799739065
1323	196	0.10554427104660294
1324	11	0.0
1325	40	0.11947009740214859
1327	165	0.0872868792203057
1328	11	0.0
1329	33	0.09546043308946732
1331	58	0.09020391984290528
1332	118	0.33495198866672077
1333	95	0.0
1334	113	0.1845857586275079
1335	33	0.1250511026365573
1336	3	0.0
1337	5	0.0
1338	13	0.7183750273402226
1339	24	0.0874717141014082
1340	37	0.38754268117105506
1341	1	0.0
1343	24	0.09992090652113539
1344	11	0.0
1345	11	0.38685280723454163
1347	11	0.0
1348	11	0.0
1349	72	0.34617116382086954
1350	37	0.16952389386408012
1351	12	0.0
1352	61	0.06794340091829075
1354	40	0.20648419280909175
1355	87	0.30207658708152213
1357	62	0.0
1359	13	0.20438239758848614
1360	26	0.0
1361	4	0.0
1362	28	0.055331817379328484
1363	175	0.18092216326386817
1364	83	0.0
1366	2	0.0
1367	7	0.0
1368	66	0.10930492707127396
1369	58	0.058781321993964776
1370	17	0.0
1371	175	0.20844130303795966
1372	1	0.0
1373	28	0.07001560573318605
1377	1	0.0
1378	33	0.11150139277398213
1379	97	0.1059819589797036
1380	19	0.0
1381	27	0.44826862260670286
1382	6	0.0
1383	24	0.1695801026368081
1384	9	0.0
1385	38	0.48895773679863336
1386	49	0.1527131843197049
1387	48	0.29697114373253647
1388	64	0.3941040997706461
1389	65	0.0
1390	34	0.7164480408598863
1391	93	0.11781210270929884
1392	10	0.0
1393	9	0.09992090652113539
1395	9	0.0
1396	2	0.0
1397	2	0.0
1398	22	0.08440880858250024
1399	24	0.0
1400	5	0.369453583111095
1401	4	0.0
1402	5	0.0
1404	1	0.0
1405	12	0.0
1406	18	0.0740318445087683
1407	25	0.5469879979718912
1408	129	0.4858958483238274
1409	497	0.20245351780214343
1410	9	0.0
1411	21	0.0
1413	62	0.07102001981682866
1414	32	0.0
1415	10	0.0
1416	1	0.0
1418	4	0.0
1419	29	0.0
1420	26	0.0
1421	1	0.0
1422	63	0.0
1423	12	0.08297572808511901
1424	12	0.0
1426	20	0.0
1427	15	0.22028534773057623
1429	8	0.0
1432	13	0.10889376106823218
1434	7	0.20438239758848614
1435	24	0.8304198973631919
1436	27	0.0
1438	4	0.1309019901681972
1439	17	0.0
1440	45	0.0
1441	27	0.0
1442	42	0.0
1443	3	0.0
1444	26	0.0
1445	17	0.0
1446	1	0.16569576576522954
1447	39	0.3077272570728097
1448	1	0.0
1449	44	0.10251186747994777
1451	6	0.0
1452	96	0.03551000990841433
1453	2	0.15328679819136462
1454	21	0.0
1455	6	0.0
1456	6	0.0
1457	17	0.3026024134988135
1459	4	0.17723928678404774
1460	70	0.4106245237966078
1461	5	0.0
1462	20	0.0
1463	36	0.06912040963822194
1464	97	0.1309670947512842
1465	15	0.5197318826676343
